source_id,Institution (bolded name),Webpage,(2nd line),(3rd line),Address Line 1 (Street or Box Number),Address Line 2 (Room/Suite),City,State,Zip Code,Phone,Best email contact,Summary Description of Map Collection,Questions / Notes / Comments,Region ID,Regional Coordinator,Status,Date of last update,Addtional Note
501,Weber State University,https://library.weber.edu/collections/government_documents,Stewart Library,Government Documents Collection,"3921 Central Campus 
Drive",,Ogden,UT,84408-2901,801-626-6415,https://library.weber.edu/content/email-librarian#,,"Updated URL, Address and Phone. Added contact info.",8,DH,Not started,,
502,Brigham Young University,https://search.lib.byu.edu/byu/search?q=*&collection=lee+--+maps,Harold B. Lee Library,Map Collection,2060 Lee Ln,P.O. Box 26800,Provo,UT,84602,(801) 422-6061,,,Updated URL and Address.,8,DH,Not started,,
504,University of Utah,https://lib.utah.edu/,J. Willard Marriott Library,Map Collections,295 S 1500 E,,Salt Lake City,UT,84112,801-581-6273,"https://forms.lib.utah.edu/ask-the-library/
","The Marriott Library has one of the largest collections of cartographic resources in the Intermountain West, with a concentration on Utah and surrounding states, and the Middle East.",,8,DH,Not started,,
507,Utah Geological Survey,https://geology.utah.gov/library/,Utah Geological Survey Library,,1594 W N Temple,Suite 3110,Salt Lake City,UT,84116,801-537-3333, ssawyer@utah.gov ,"Utah Geological Survey Library has over 14,000 items including topographic and geologic maps. Library visitations are by appointment only.",,8,DH,Not started,,
508,Utah Division of State History,https://history.utah.gov/library-collections/,Utha State History,Research Center,300 S Rio Grande St,,Salt Lake City,UT,84101,801-245-7227,https://form.jotform.com/82136794738166,"A variety of maps including local, state, U.S. and North America.",,8,DH,Not started,,
510,Virginia Tech,https://spec.lib.vt.edu/collections/,Carol M. Newman Library,University Libraries Special Collections and University Archives,560 Drillfield Dr,,Blacksburg,VA,24061,540-231-9232 , specref@vt.edu,The Virginia Tech map collection has items from the 17th through 20th centuries and covers a variety of genres from Americna Civil War to USA State maps and Cities and towns in the USA.,,3,Melinda (doing 1st & 2nd asks),1st attempt,1/26/21,
513,University of Virginia,https://small.library.virginia.edu/,Albert and Shirley Small Special Collections Library,,170 McCormick Rd,,Charlottesville,VA,22903,"434-243-1776
",ka7uz@virginia.edu,"The Albert and Shirley Small Special Collections Library holds more than 16 million objects and administers approximately 5,000 maps.",,3,Melinda (doing 1st & 2nd asks),1st attempt,1/26/21,
515,George Mason University,https://library.gmu.edu/,Fenwick Library,Government Documents - Maps,4400 University Dr,,Fairfax,VA,22030,703-993-2240,fencirc@gmu.edu,"The Fenwick Library's map collection includes individual sheet maps such as, USGS topographic maps (all 50 states), National GeoIntelligence Agency and Central Intelligence Agency, and world maps. They also have a large collection of atlases. ",is this a duplicate listing? sent to both email addresses,3,Melinda (doing 1st & 2nd asks),1st attempt,1/26/21,
516,Mary Washington College,https://libraries.umw.edu/?simpson,Simpson Library,,1801 College Ave,,"Fredricksburg, VA",VA,22401,540-654-1125,refdesk@umw.edu,Simpson Library map collections is consits primarily of US Central Intelligence Maps.,,3,Melinda (doing 1st & 2nd asks),1st attempt,1/26/21,
518,Library of Virginia,https://www.lva.virginia.gov/,Map Research Room,,800 E Broad St,,Richmond,VA,23219,804-692-3617,cassandra.farrell@lva.virginia.gov Senior Library Archivist replied to Jan 2021 inquiry,"The Library of Virginia's Board of Public Works collections is one of its finest and most importat with 66,000 maps dating back to 1816. They also house a collection of more than 12,000 historical maps including USGS maps dating from the late 1880s. Maps are now served by appointment only. If you are interested in researching or viewing a map, please contact the Senior Map Archivist.",,3,Melinda (doing 1st & 2nd asks),1st attempt,1/28/21,
519,University of Richmond,https://library.richmond.edu/,Boatwright Memorial Library,B2 Level,261 Richmand Way,,Richmond,VA,23173,804-289-8876,https://library.richmond.edu/help/ask/email-question.html,"Boatwright Library map holdings include world maps, USGS 7.5 minute topographic maps of Virginia and several special map collections.",lkachure@richmond.edu,3,Melinda (doing 1st & 2nd asks),1st attempt,1/26/21,
520,College of William and Mary,https://libraries.wm.edu/,Earl Gregg Swem Library,,400 Landrum Dr,,Williamsburg,VA,23186,757-221-3072,https://libraries.wm.edu/forms/email-research-question,Swem Library map collection consits of primarily US geological survey maps and includes a significant number of US Central Intelligence Agency maps. The Special Collections Research Center has a collection of world maps.,spcoll@wm.edu,3,Melinda (doing 1st & 2nd asks),1st attempt,1/26/21,
521,Colonial Williamsburg Foundation,https://colonialwilliamsburg.org/locations/john-d-rockefeller-jr-library/,John D. Rockefeller Jr. Library,,313 First St,,Williamsburg,VA,23185,757-565-8510 OR 757-220-7249,rocklibrary@cwf.org ,John D. Rockefeller Jr. Library map collection is reproductions with a geographic focus on Williamsburg and the Virginia Peninsula. Access to Special Collections is available by appointment only. ,,3,Melinda (doing 1st & 2nd asks),1st attempt,1/26/21,
512,University of Virginia,https://www.library.virginia.edu/,Alderman Library,,160 McCormick Rd,,Charlottesville,VA,22903,434-924-3021,bselby@virginia.edu,"Alderman Library has a collection of more than 150,000 paper maps. The collection is divided into U.S. Government Maps; containing USGS topographic and Non-U.S. Government Maps; containing state and local governments maps and foreign government maps.",,3,,completed by institution,,
517,"United States Geological Survey, Reston",https://www.usgs.gov/core-science-systems/usgs-library/,USGS Reston Library (Main Library),Clarence King Memorial Library,12201 Sunrise Valley Dr,"950 National Center, Room 1D100",Reston,VA,20192,703-648-4301,jgaddoura@usgs.gov,The USGS libraries have a broad collection of maps covering domestic and foreign areas. They hold topographic maps dating from the early 1800s to present of all 50 states. They also have series maps.,,3,,completed by institution,,
514,George Mason University,https://scrc.gmu.edu/,Fenwick Library,Special Collections and Research Center,4400 University Dr,,Fairfax,VA,22030,703-993-2220,"speccoll@gmu.edu

","The Fenwick Library Special Collections and Research Center main map collection is C. Harrison Mann Jr, map collection comprises ninety-six maps ranging from the sixteenth to nineteenth centuries. Though the majority of the maps Mann collected are of Virginia, there are many pertaining to other parts of the United States and the world at large.",,3,Melinda (doing 1st & 2nd asks),Not started,1/26/21,
509,University of Vermont,http://library.uvm.edu/,David W. Howe Mermorial Library,Map Room,538 Main St,,Burlington,VT,05405,802-656-2023,http://library.uvm.edu/help/ask_a_librarian/email_a_librarian,The Howe Library map collection is a USGS Earth Science Information Center (ESIC) state affiliate and provides state and local information about earth science products and services.,,1,,Not started,,
523,Western Washington University,https://library.wwu.edu/,Wilson Library,Western Libraries,516 High St,,Bellingham,WA,98225,360-650-3272,mapcollection@wwu.edu,"Western Libraries contains a collection of maps from all over the world, but the main focus is on the Pacific Northwest.",,10,Melinda Sandkam,2nd attempt,1/26/21,
524,Kitsap County Historical Society,https://kitsapmuseum.org/,,,280 Fourth St,,Bremerton,WA,98337,360-479-6226 ,research@kitsapmuseum.org,"The Kitsap County Historical Society and Museum maintains a collection of over 40,000 negatives, prints, and slides. Also, an extensive collection of documents, records, maps, books, and other archival materials.",,10,Melinda Sandkam,2nd attempt,1/26/21,
525,Eastern Washington University,https://www.ewu.edu/library/,EWU Libraries and Learning Commons,John F. Kennedy Memorial Library,"320 Media Ln, 100 Library",,Cheney,WA,99004,509-359-2263,ewuref@ewu.edu,JFK Library University Archives and Special Collections contain a variety of historical and topographic maps of local interest. The Federal Government Depository maps collection consists predominantly of 7.5 minute quadrangles of Washington state.  ,Claire Steigleder responded that she would find out who to forward to 10/26/20,10,Melinda Sandkam,2nd attempt,1/26/21,
536,Central Washington University,www.lib.cwu.edu/documents,James E. Brooks Library,Government Publications,400 East University Way,,Ellensburg,WA,98926-7548,509-963-1541,aimee.quinn@cwu.edu,"Approximately 90,000 sheet maps available for circulation, managed by the Government Documents unit.",,10,Melinda Sandkam,2nd attempt,1/26/21,
528,Evergreen State College,https://www.evergreen.edu/library/collection,Daniel J. Evans Library,Map Collection,2700 Evergreen Parkway NW,Mailstop L2300,Olympia,WA,98505,360-867-6252,rar@evergreen.edu,"Maps of all shapes and sizes. Explore cartography with pulldown maps, globs, marine navigation maps, and every USGS quad for Washington and Oregon.",,10,Melinda Sandkam,2nd attempt,1/26/21,
529,Washington State Department of Ecology,https://ecology.wa.gov/Research-Data,Headquarters,,300 Desmond Dr SE,,Olympia,WA,98503,360-407-6000,contact us link 1st time; tried rich.doenges@ecy.wa.gov 2nd time,"Department of Ecology State of Washington monitoring, assessment, and modeling services provide a data-rich understanding of the state’s land, air, and water. They provide access to that data through reports, databases, maps and user-friendly online tools.
",,10,Melinda Sandkam,2nd attempt,1/26/21,
532,Washington State Library,www.secstate.wa.gov/library,Secretary of State ,State Library Reading Room,"Point Plaza East
6880 Capital Blvd",,Tumwater,WA,98501,"360-704-5221
",pnw@sos.wa.gov,"Washington State Library Special Collections includes several map collections, such as, rare, topographic, and Sanborn. Appointments are strongly recommended. ","Sean Lanksbury replied with his email 10/27, so I sent survey",10,melinda Sandkam,2nd attempt,1/26/21,
534,Washington State University,www.wsulibs.wsu.edu,Owen Science and Engineering Library,Map Room,185 NE College Ave,,Pullman,WA,99163,509-335-2672,https://libraries.wsu.edu/ask ,"The map collection in the Owen Science and Engineering Library includes USGS topographical maps for Washington State and the west/northwest as a whole. There are also some older topographical maps for the other U.S. states and Puerto Rico. The Terrell Library holds a historical map collection with 1,000 maps.",2nd attempt to Gabriella Reznowski reznowski@wsu.edu,10,Melinda Sandkam,2nd attempt,1/26/21,
535,National Oceanic and Atmospheric Administration,www.wrclib.noaa.gov,"NOAA Western Regional Center, Bldg 3
Sand Point Campus",NOAA Seattle Library,"Bldg 3, 7600 Sand Point Way NE",,Seattle,WA,98115,206-526-6241,https://www.wrclib.noaa.gov/about/contact.html,"The NOAA Seatlle Library maps and charts collection contains print and digital sources covering: climate, cold regions, general, geology and topographic, nautical and coastal, and meteorology.",2nd attempt Brian Voss brian.voss@noaa.gov,10,Melinda Sandkam,2nd attempt,1/26/21,
536,Seattle Public Library,https://www.spl.org/hours-and-locations/central-library,The Central Library,"Maritiz Map Room, Level 9",1000 Fourth Ave,,Seattle,WA,98104,206-386-4636,heather.marker@spl.org,"The Maritz Map Room collection at Seatlle Public Library contains over 40,000 circulating and reference sheet maps including USGS topographic maps, Defense Mapping Agency world maps, and a variety of world geography maps. There is also the Seattle Collection which includes maps and atlases. This collection documents the city's history and is available in the Seattle Room.",Heather replied to general email 10/26/20,10,Melinda Sandkam,2nd attempt,1/26/21,
539,University of Puget Sound,www.library.ups.edu/research/govt,Collins Memorial Library,,1500 N Warner,,Tacoma,WA,98416,253-879-3669,pburge@pugetsound.edu,Collins Memorial Library has a small collection of primarily geological and geological survey maps. ,Peggy Burge will talk to colleagues to complete,10,Melinda Sandkam,2nd attempt,1/26/21,
531,"Washington State Department of Natural Resources, Division of Geology and Earth Resources",https://www.dnr.wa.gov/programs-and-services/geology/washington-geology-library,Natural Resources Building,Washington Geology Library,1111 Washington St SE,Room 173,Olympia,WA,98501,360-902-1473,stephanie.earls@dnr.wa.gov,"The Washington State Depatment of Natural Resources map holdings include topographic, geologic, historic, coastal, and more.",,10,Melinda Sandkam,completed by institution,11/2/20,
537,University of Washington,https://www.lib.washington.edu/,Suzzallo/Allen Library,Map Collection and Cartographic Information Services,4000 15 Ave NE,4000 15 Ave NE,Seattle,WA,98195,206-543-2725,parsonsm@uw.edu,"The UW Libraries Map Collection, located on the ground floor of Suzzallo Library, includes over 270,000 map sheets, 86,000 aerial photographs, and 2,000 atlases. The university's special collections area includes some additional maps.",completed during presentation to WAML,10,Melinda Sandkam,completed by institution,10/16/20,
540,Whitman College,https://library.whitman.edu/,Penrose Library,,345 Boyer Ave,,Walla Walla,WA,99362,509-527-5191,stelkre@whitman.edu,Medium sized collection of maps -- primarily government documents,,10,Melinda Sandkam,completed by institution,10/28/20,
522,Anacortes Museum,https://www.anacorteshistorymuseum.org/carnegie.html,Museum Building,Carnegie Gallery,1305 8th St,,Anacortes,WA,98221,360-293-1915,,"The Anacortes History Museum houses a collection of six-hundred charts and maps. This collection includes a large number of railroad maps, town plats, nautical charts and an extensive collection of fish trap maps.",Email tab not active.,10,,Not started,,
